infected	הפצע **שהודבק** דרש טיפול רפואי מיידי כדי למנוע מחלה.
infection	**זיהום** חמור יכול להתפשט במהירות בגוף שלך בלי אנטיביוטיקה.
infinite	היקום נראה **אינסופי** בגודלו, ומשתרע מעבר למה שאנחנו רואים.
inform	הרופא **יודיע** לך על תוצאות הבדיקה עד מחר.
ingredients	המתכון דורש **מרכיבים** פשוטים כמו קמח, ביצים, חמאה וסוכר.
initial	מהם **ראשי התיבות** של שמך המלא?
initially	**בתחילה** התלמידים היו עצבניים, אבל הם צברו ביטחון עם התקדמות הסמסטר.
insanity	**אי השפיות** שלו פירושה שהוא לא יכול היה לעמוד לדין על הפשע.
inspiration	סבתה הייתה **השראה** גדולה להפוך למדענית.
inspiring	המאמן נשא נאום **נותן השראה** לפני תחילת משחק האליפות.
institute	היא עובדת **במכון** מדעי שחוקר מחלות נדירות.
insult	הוא לא התכוון **להעליב** אותה, אבל ההערה שלו הייתה די פוגענית.
intention	**הכוונה** שלי הייתה לעזור, לא להרע את המצב לכולם.
internal	איברים **פנימיים** דורשים ניתוח זהיר כדי לתקן או להחליף אותם בבטחה.
interrupt	בבקשה אל **תפריע** לי בזמן שאני מדבר עם המנהל.
invent	מי **המציא** את הטלפון, ומתי הגילוי הזה שינה את התקשורת?
investment	**ההשקעה** שלה בנדל"ן הפכה אותה לעשירה מאוד עם הזמן.
isolate	מדענים **מבודדים** את הנגיף במעבדה כדי לחקור את התנהגותו.
justify	אי אפשר **להצדיק** הפרת חוק, לא משנה מה הסיבות שלך.
labor	היא **עמלה** בשדות מזריחה ועד שקיעה בכל יום ויום.
lack	**המחסור** בגשם גרם לבצורת חמורה בכל האזור.
lame	הסוס **הצולע** לא הצליח ללכת כראוי אחרי הפציעה החמורה שלו.
leather	היא ענדה חגורת **עור** עם הג'ינס החדש שלה למסיבה.
lifetime	היא בילתה את **כל חייה** בהוראת כימיה לתלמידי תיכון.
liver	**הכבד** הוא האיבר הפנימי הגדול ביותר במערכת גוף האדם.
loan	הוא לקח **הלוואה** כדי לקנות את הבית הראשון שלו.
locate	צוות ההצלה עבד קשה כדי **לאתר** את הילד הנעדר בשלום.
log	הקברניט ניהל **יומן** יומי של מיקום הספינה ומזג האוויר.
lone	זאב **בודד** נצפה מהלך ביער בלילה.
loneliness	המעבר לעיר חדשה שבה לא הכירה אף אחד גרם לה **לבדידות** נוראה.
lung	עישון פוגע **בריאות** שלך ומגביר את הסיכון לסרטן.
luxury	סוויטת המלון הציעה **מותרות** מכל הסוגים, מבריכה פרטית ועד ארוחות גורמה.
mainly	המסעדה מגישה **בעיקר** אוכל איטלקי, אבל יש לה גם כמה מטבחים אחרים.
majority	**רוב** העובדים מעדיפים לוחות זמנים גמישים על פני שעות עבודה מסורתיות.
meanwhile	היא למדה קשה; **בינתיים**, אחיה שיחק במשחקי מחשב כל היום.
measure	הממשלה נקטה **אמצעים** כדי להפחית את הזיהום בעיר.
Mediterranean	תיירים רבים מבקרים במדינות סביב **הים התיכון** בזכות החופים היפים שלהן.
melt	הגלידה **נמסה** במהירות תחת שמש הקיץ החמה.
minor	**קטין** אינו יכול לחתום על חוזה משפטי בלי הסכמת הורים.
mistaken	אם אתה חושב שאני **טועה**, בבקשה תראה לי את התשובה הנכונה.
moral	**המוסר** של הסיפור הוא שהיושר הוא תמיד הדרך הטובה ביותר.
mortal	הארס מנשיכת העכביש הזה יכול להיות **קטלני** אם לא מטפלים בו.
native	**ילידי** אמריקה חיו בצפון אמריקה במשך אלפי שנים.
nest	הציפורים בנו **קן** גבוה בעץ האלון הזקן.
notify	האוניברסיטה **תודיע** לך על החלטת הקבלה שלך במייל.
nowadays	**כיום**, רוב האנשים משתמשים בסמארטפונים במקום במחשבים כדי לגלוש.
objective	השופט חייב להישאר **אובייקטיבי** ולעולם לא להעדיף צד אחד על פני האחר.
observation	**התצפית** הקפדנית שלה על הציפורים חשפה דפוסים שאף אחד אחר לא הבחין בהם.
observe	המדענים **מתבוננים** בבעלי החיים בבית גידולם הטבעי בכל יום.
offend	נראה שהבדיחה שלי על הבישול שלה **העליבה** אותה יותר משציפיתי.
offensive	השפה **המעליבה** שלו גרמה לכולם להרגיש לא בנוח במהלך הפגישה.
operate	המפעל **פועל** עשרים וארבע שעות ביממה כדי לענות על הביקוש.
opponent	**היריב** שלי בטניס היה הרבה יותר חזק, אבל שיחקתי הכי טוב שיכולתי.
orbit	**המסלול** של כדור הארץ סביב השמש נמשך בדיוק 365 יום להשלמתו.
origin	**מקור** השפה עדיין נותר תעלומה עבור מדענים.
outer	הקירות **החיצוניים** של הטירה היו עשויים מאבן עבה.
outstanding	הביצוע **המצוין** שלה במחזה הקנה לה מלגה.
oven	חממו את **התנור** ל-350 מעלות לפני שמכניסים את הפיצה.
oxygen	צמחים מייצרים **חמצן**, שבני אדם ובעלי חיים זקוקים לו כדי לנשום.
pad	ספורטאים **מרפדים** את המפרקים שלהם כדי למנוע פציעות בספורט אינטנסיבי.
pan	היא חיממה את **המחבת** על הכיריים לפני שהוסיפה את החמאה.
parallel	שני הרחובות רצים **במקביל** זה לזה לאורך העיר.
particularly	אני אוהב את כל הפירות, אבל אני נהנה **במיוחד** לאכול תותים טריים.
pattern	**הדפוס** על השמלה שלה כלל ריבועים כחולים ואדומים בהירים.
peach	הקליפה השעירה של **אפרסק** בשל הרגישה רכה כנגד אצבעותיה.
perform	השחקן **ביצע** את התפקיד הראשי במחזה באופן מבריק.
permanently	הוא עבר לאוסטרליה **באופן קבוע** ולעולם לא חזר לעיר הולדתו.
pharmacy	אני צריך ללכת **לבית המרקחת** כדי לאסוף את התרופה שלי.
poet	**המשורר** המפורסם כתב שירים יפים על אהבה וטבע.
poisonous	כמה פטריות **רעילות** ועלולות לגרום למחלה חמורה אם אוכלים אותן.
polar	לדובי **הקוטב** יש פרווה עבה כדי לשרוד את חורפי הארקטי הקפואים.
policy	**מדיניות** בית הספר מחייבת את התלמידים ללבוש מדים בכל יום.
poorly	הוא ישן **בצורה גרועה** אתמול בלילה כי השכנים שלו רבו בקול רם.
population	**האוכלוסייה** של העיר גדלה לכדי יותר משני מיליון תושבים.
portrait	**הדיוקן** של המלך היה תלוי במוזיאון במשך מאות שנים.
practical	הגישה **המעשית** הייתה להשתמש בחומרים קיימים במקום להזמין חדשים.
primary	הדאגה **העיקרית** שלה הייתה להביא את הילדים לבית הספר בבטחה בכל בוקר.
principle	**עקרון** היושר הנחה את כל ההחלטות העסקיות והיחסים האישיים שלהם.
privilege	להיות בעלת רכב הייתה **זכות יתר** שהיא לא לקחה כמובנת מאליה.
produce	החווה **מייצרת** עגבניות, חסה ושעועית עבור מסעדות מקומיות.
profession	היא בחרה ברפואה **כמקצוע** אחרי שהתנדבה בבית החולים.
promotion	**הקידום** שלו לתפקיד מנהל הגיע אחרי שנים של ביצועים מצוינים.
proposal	העירייה דחתה את **ההצעה** למרכז קניות חדש במרכז העיר.
propose	הוא החליט **להציע** פשרה ששני הצדדים יוכלו לקבל.
provoke	העלבת העבודה שלו רק **תגרה** אותו להתווכח בחזרה.
publisher	**מוציא לאור** קטן בברלין הסכים להדפיס את ספרו הראשון.
purse	היא שמרה את המפתחות ואת **ארנק** הכסף שלה בארנק עור קטן.
radiation	המכונה פולטת **קרינה** מסוכנת אם שער הבטיחות פתוח.
rapidly	האוכלוסייה של העיר גדלה **במהירות** במהלך הפריחה הכלכלית.
rarely	הוא אוכל בשר **לעיתים נדירות** ובדרך כלל מזמין מנות צמחוניות.
raw	יש לבשל עוף **נא** היטב לפני האכילה כדי לשמור על הבטיחות.
razor	הוא השחיז את **סכין הגילוח** שלו לפני שגילח את הזקן העבות שלו.
reasonable	אדם **הגיוני** היה מחכה לראיות לפני שהוא מאמין לסיפור.
rebellion	**המרד** של הנער נגד כללי העוצר הכעיס את הוריו העייפים בכל לילה.
recipe	**המתכון** דרש שתי ביצים, קמח וקורט מלח.
recognition	העבודה הקשה שלה הקנתה לה **הכרה** מצד עמיתים והנהלה בכירה.
recover	המטופל **התאושש** במהירות מהניתוח וחזר הביתה כעבור שבוע.
reference	ספר הלימוד כולל **התייחסות** למחקרים משנות התשעים.
region	**האזור** הצפוני חווה שלג בעוד הדרום נשאר חם.
registration	**ההרשמה** לכיתה נסגרת ביום שישי בשעה חמש.
reject	הוועדה הצביעה **לדחות** את ההצעה בטענה שהיא יקרה מדי.
relative	**קרוב משפחה** שלה מאנגליה ביקר אצלה במשך שבוע.
relatively	המטלה הייתה קלה **יחסית** בהשוואה לפרויקט הקשה של השבוע שעבר.
reliable	המכונית הזאת הוכיחה את עצמה **כאמינה** גם אחרי עשר שנות נהיגה.
reputation	**המוניטין** שלו כרופא נפגע בעקבות הטעות הרפואית.
require	המשרה **דורשת** ניסיון בתכנות וכישורי תקשורת חזקים.
reserve	המדינה שומרת **עתודה** גדולה של תבואה למקרה של מחסור.
resident	כל **תושב** בבניין חייב לציית לתקנות החניה.
resist	הוא ניסה **להתנגד** לפיתוי של עוגת השוקולד אבל בסוף נכנע.
resistance	**ההתנגדות** החזקה שלה לשינוי הפכה את המעבר לתוכנה החדשה למתסכל עבור כולם.
resort	הם בילו שבוע מרגיע **באתר נופש** על שפת הים.
restore	הם שכרו פועלים כדי **לשקם** את הציור הישן למצבו המקורי.
retirement	**הפרישה** שלה בגיל שישים וחמש איפשרה לה סוף סוף לטייל בעולם.
reveal	הצלם השתמש בתאורה כדי **לחשוף** את המרקם של קיר האבן.
rising	השמש **העולה** צבעה את השמיים בכתום וורוד.
ritual	**הטקס** המשפחתי היה להתכנס יחד לארוחת ערב בכל יום ראשון.
rival	שתי החברות היו **יריבות** מרות שהתחרו על אותו שוק.
roast	היא **צלתה** את העוף עם שום ועשבי תיבול לארוחת הערב.
robbery	**שוד** חנות התכשיטים קרה בערב שלישי שקט.
rub	הוא היה **משפשף** את הידיים זו בזו כשהיה עצבני או נרגש.
rubber	אטם **הגומי** שבדלת מונע כניסה של אוויר קר.
ruins	תיירים שוטטו בין **ההריסות** העתיקות שהיו מפוזרות על גבעה שקטה.
rumor	**השמועה** התפשטה במהירות אבל התבררה כשקרית עד הבוקר.
sailor	**הימאי** בילה עשרים שנה בשיט באוקיינוס על ספינות.
satellite	**לווין** מקיף את כדור הארץ כל תשעים דקות ואוסף נתוני מזג אוויר.
satisfaction	הניצחון באליפות הביא לו **שביעות רצון** עצומה וגאווה.
satisfy	אכילת עוגייה אחת מעולם לא הספיקה כדי **לספק** את החשק שלה למתוק.
sculpture	**הפסל** העשוי משיש עמד בגלריה הראשית של המוזיאון.
secure	הבנק משתמש במספר מערכות כדי **לאבטח** את כספי הלקוחות שלו בבטחה.
sequence	האירועים קרו **ברצף** הלא נכון וגרמו לבלבול.
servant	**המשרת** הביא תה ועוגיות לאורחים.
session	**פגישת** הטיפול נמשכה שעה ועזרה לה להרגיש טוב יותר.
sheet	היא משכה את **הסדין** הלבן על המזרן בזהירות.
shell	**הקליפה** של הצב מגנה עליו מפני סכנה.
shelter	המערה סיפקה **מקלט** מהגשם הכבד והקור.
shiny	המכונית **הנוצצת** שיקפה את אור השמש בנסיעתה ברחוב.
shrink	מים חמים **יכווצו** סוודרי צמר אם תכבסו אותם בצורה לא נכונה.
significant	המחקר הראה עלייה **משמעותית** באוכלוסיות הציפורים המקומיות השנה.
silk	השמלה הייתה עשויה **ממשי** יקר שיובא מאסיה.
sink	היא שטפה את הכלים המלוכלכים **בכיור** המטבח אחרי ארוחת הערב.
sketch	הוא צייר **סקיצה** של הבניין לפני שהתחיל בעיצוב עצמו.
specifically	שאלתי אותו **באופן ספציפי** על כישוריו וניסיון העבודה שלו.
spill	היזהר לא **לשפוך** את הקפה החם שלך על השטיח הלבן.
spiritual	לעמוד בין העצים הגבוהים העניק לה תחושה **רוחנית** שקטה של שלווה.
spoil	יותר מדי מתנות **יקלקלו** את הילד ויהפכו אותו לכפוי טובה.
spotlight	**הזרקור** על הזמרת גרם לקהל להתמקד בהופעה שלה.
stable	עבודה **יציבה** סיפקה לו ביטחון כלכלי ושקט נפשי.
stack	היא הכינה **ערמה** של צלחות נקיות והניחה אותן במקום.
staircase	**גרם המדרגות** הוביל לקומה השנייה של המשרד.
stamp	היא הדביקה **בול** על המעטפה לפני ששלחה את המכתב.
starve	בלי מזון ומים נקיים, אנשים **ירעבו** תוך שבועות.
statue	**פסל** הברונזה בפארק הנציח את מייסד העיר.
steel	**פלדה** חזקה יותר מברזל ומשמשת לבניית גשרים.
sticky	הסלוטייפ **הדביק** החזיק את האגרטל השבור יחד בצורה מושלמת.
straighten	היא ביקשה ממנו **ליישר** את העניבה שלו לפני הראיון.
stream	**נחל** צר, ברוחב של פחות משני מטרים בלבד, זרם לצד שביל ההליכה.
strict	המורה **הנוקשה** שלה לא איפשרה שום דיבור במהלך המבחן.
stripes	**הפסים** השחורים והלבנים של הזברה עוזרים לה להתמזג בערבה.
struggle	החקלאי חייב **להיאבק** קשה כדי לקצור את כל היבול לפני החורף.
stubborn	אותו חמור **עקשן** סירב לזוז לא משנה כמה חזק משכנו אותו.
stunt	השחקן ביצע **פעלול** מסוכן בלי שום ציוד בטיחות.
submit	עליך **להגיש** את שיעורי הבית שלך עד יום שישי בבוקר, אחרת תפסיד נקודות.
substance	אותו **חומר** לבן שהיה על השולחן התברר כמלח.
succeed	היא **תצליח** בבית הספר לרפואה אם תלמד כל ערב.
suitable	ג'ינס ונעלי ספורט אינם **מתאימים** לחתונה רשמית או לראיון עבודה.
sum	**הסכום** הסופי שהוא היה חייב לבנק היה עשרת אלפים דולר.
supportive	המשפחה **התומכת** שלו עודדה אותו להגשים את חלומותיו לא משנה מה.
supreme	המאמץ **העליון** של הקבוצה סייע לה לזכות במשחק האליפות.
suspicious	היא נראתה **חשודה** כשאחיה שאל על הכסף שנעלם.
swallow	היא **בלעה** את התרופה עם כוס מים.
swing	**הנדנדה** הישנה בפארק נעה קדימה ואחורה לאט.
temporary	העבודה הזאת **זמנית** ונמשכת רק שלושה חודשים בקיץ הזה.
territory	האריה תבע לעצמו **שטח** נרחב שבו לא חיו אריות אחרים.
thick	הערפל **הסמיך** הפך את זה לבלתי אפשרי לראות מעבר לרחוב.
threaten	העננים הכהים **מאיימים** להביא גשם לפיקניק מחר.
toes	הילדה הקטנה ספרה את עשר **הבהונות** שלה בזמן שישבה באמבטיה.
tomb	**הקבר** העתיק הוסתר עמוק מתחת לאדמה במשך אלפי שנים.
toward	התלמידים הלכו **אל** בניין בית הספר אחרי הפעמון של הבוקר.
traffic jam	**פקק התנועה** בשעת העומס גרם לו לאחר חצי שעה לעבודה.
transition	**המעבר** מתיכון לקולג' היה קשה לרוב הסטודנטים.
trigger	הצלם השתמש **בהדק** מרחוק כדי לצלם את התמונה ממרחק.
triggered	המילים הכועסות שלו **עוררו** ויכוח שנמשך כל הערב.
twist	לסיפור היה **תפנית** מפתיעה בסופו ממש, שהדהימה את כולם.
typically	היא שותה קפה **בדרך כלל** כל בוקר לפני שהיא מתחילה בעבודה.
ultimate	אחרי הרבה קידומים קטנים, המטרה **הסופית** שלה הייתה להפוך לנשיאת החברה.
uncertain	הוא הרגיש **לא בטוח** לגבי השאלה אם עליו לקבל את הצעת העבודה.
underestimate	לעולם אל **תזלזל** ביריב שלך כי הוא עשוי להיות חזק ממה שאתה חושב.
unfortunate	**מצער** שהיא נאלצה לעזוב את המסיבה כל כך מוקדם.
unlike	**שלא כמו** אחיו, הוא העדיף ערבים שקטים בבית על פני מסיבות רועשות.
unnecessary	כל הקישוטים הנוספים האלה היו **מיותרים** למסיבת יום הולדת כל כך פשוטה.
unstable	הכיסא **הלא יציב** התנדנד בכל פעם שהוא התיישב עליו.
urgent	העניין **הדחוף** הזה דורש את תשומת לבך המיידית לפני מחר בבוקר.
valid	הדרכון שלך **תקף** רק אם הוא לא פג תוקף השנה.
valuable	הציור **היקר** ההוא היה שווה יותר מכל הבית.
variety	החנות הציעה **מבחר** רחב של צבעים לבחירה.
various	ספרים **מגוונים** על בישול, ספורט והיסטוריה מילאו את המדפים בחדר העבודה.
verify	היא הייתה צריכה **לוודא** את זהותה לפני שייתנו לה את הכסף.
via	הוא שלח את המסמך החשוב **דרך** מייל במקום בדואר.
vital	מים נקיים הם **חיוניים** להישרדות באקלים המדברי הקשוח.
volunteer	הרבה אנשים **מתנדבים** בבית החולים כי הם רוצים לעזור לאחרים.
warmth	**החום** של השמש הרגיש נפלא על עורה הקר.
warrior	**הלוחם** האמיץ נלחם קשה כדי להגן על עמו ואדמתו.
wealth	**עושרו** הרב איפשר לו לקנות כל מה שרצה.
wealthy	האיש **העשיר** תרם מיליוני דולרים לצדקות שונות.
weigh	המשקל **ישקול** את המזוודה שלך כדי לוודא שהיא לא כבדה מדי.
wheat	חקלאים טחנו את **החיטה** הזהובה לקמח כדי לאפות לחם טרי.
whistle	השופט השתמש **במשרוקית** כדי לסמן את סיום המשחק.
wildlife	הפארק הלאומי מגן על **חיות בר** מגוונות, כולל פילים ואריות.
wisdom	היה לה **החכמה** לדעת מתי לדבר ומתי להקשיב.
wrap	היא **עטפה** את המתנה בזהירות בנייר צבעוני לפני המסיבה.
abandon	המשפחה נאלצה **לנטוש** את ביתה כשהנהר הציף הכל.
absence	**היעדרותו** מהשיעור הובחנה על ידי המורה מיד.
abuse	החברה עמדה בפני האשמות של **התעללות** אחרי שהעובדים דיווחו על תנאים מסוכנים.
account	הוא בדק את **חשבון** הבנק שלו לפני שקנה את המחשב הנייד היקר באינטרנט.
accurate	הרופא היה זקוק למדידה **מדויקת** של גובהו ומשקלו.
actual	העלות **הממשית** של הפרויקט הייתה גבוהה יותר מהאומדן המקורי.
adaptation	**ההסתגלות** המהירה שלו למדינה החדשה הפתיעה את כל משפחתו.
admire	הרבה אנשים **מעריצים** אותה בזכות האומץ וכוח הרצון שלה בחיים.
admit	הוא **הודה** לבסוף שעשה טעות נוראה.
advance	היא **תתקדם** לרמה הבאה אם תעבור את המבחן הזה.
advertise	החברה **תפרסם** את המוצר החדש שלה בטלוויזיה ובאינטרנט.
advise	אני **מייעץ** לך ללמוד קשה אם אתה רוצה ציון טוב.
alike	האחיות התאומות נראות כל כך **דומות** שאף אחד לא יכול להבדיל ביניהן.
ally (allies)	שתי הערים השכנות הפכו **לבנות ברית** כדי לבנות מערכת מים משותפת.
ambition	**השאיפה** שלו הייתה להפוך לרופא ולעזור לחולים עניים.
analogy	הוא השתמש **באנלוגיה** כדי להסביר לסבתא שלו איך המחשב עובד.
announcement	המנהל פרסם **הכרזה** על החוקים החדשים של בית הספר.
apathy	**האדישות** שלו כלפי לימודיו הדאיגה מאוד את הוריו.
apology	היא **התנצלה** בפניו על ששברה את המצלמה היקרה שלו.
apparently	**מסתבר** שהוא לא ידע שהחנות סגורה היום.
appearance	**המראה** שלה השתנה באופן דרמטי אחרי שגזרה וצבעה את שיערה הארוך.
appetite	ריצה של שעה בחוץ נתנה לו **תיאבון** עצום לארוחת הערב.
appreciate	אני באמת **מעריך** את כל העזרה שנתת לי השנה.
approach	**הגישה** שלו לבעיה הייתה שונה משיטתו של כל אחד אחר.
appropriate	ג'ינס לא **מתאים** לפגישות עסקיות רשמיות ולחתונות.
argue	הצוות **יטען** שהנתונים תומכים במסקנה שלו.
argument	**הטיעון** החזק ביותר שלה נתמך בשלושה מחקרים שונים.
arm	החברה **חימשה** את צוות המכירות שלה במחשבים ניידים חדשים לביקורי לקוחות.
arrogant	היחס **היהיר** שלו הפך אותו ללא פופולרי בקרב עמיתים בעבודה.
as far as	**בכל** הנוגע לתקציב, יש לנו אפשרויות מוגבלות.
aside	הוא משך את הרהיט הכבד **הצידה** כדי לנקות מאחוריו.
associate	רוב האנשים **מקשרים** בין שמש לבין אושר ותחושות חיוביות.
assume	אני **מניח** שסיימת את העבודה שלך לפני שעזבת את המשרד.
attend	האם **תשתתף** בפגישה מחר בצהריים?
attorney	**עורך הדין** בחן את החוזה לפני שהלקוח חתם עליו.
auction	הציור הנדיר נמכר במיליון דולר **במכירה הפומבית**.
bargain	היא התמקחה עם המוכר וקיבלה **עסקה** טובה יותר.
barn	חציר נערם גבוה בתוך **האסם** האדום.
bat	השחקן הניף את **המחבט** בחוזקה והיכה רץ הביתה.
belief	**האמונה** שלה בעבודה קשה עיצבה את כל הגישה שלה לחיים.
bend	**כופף** את מוט המתכת בזהירות כדי שלא יישבר.
beneath	האוצר נקבר **מתחת** לעץ האלון הישן.
bent	צריך היה להחליף את הצינור **הכפוף** לפני החורף.
berry	היא קטפה **גרגר יער** אדום קטן מהשיח הפרוע מאחורי הבית.
betray	הוא לעולם לא היה **בוגד** בחברו הטוב ביותר לא משנה מה.
biblical	הסערה גרמה להצפה כמעט בממדים **תנ"כיים** ברחבי האזור.
blame	אתה לא יכול **להאשים** את מזג האוויר על כך שפספסת את הפגישה שלך.
blanket	**השמיכה** הרכה שמרה עליה חמה במהלך הלילה הקר.
blew	הרוח **נשבה** כל כך חזק שהיא הפילה עצים.
blow, blew	הוא היה צריך **לנשוף** ולכבות את כל חמישים הנרות בעוגת יום ההולדת שלו.
blur	הגשם **יטשטש** את חלונות המכונית ויפחית את הראות.
bold	ההחלטה **האמיצה** שלו לפתוח עסק חדש הפתיעה את כולם.
borrow	האם אני יכול **לשאול** את המכונית שלך לשעה אחת מחר?
brief	המורה נתנה לנו הסבר **קצר** לפני תחילת השיעור.
broad	הנהר היה **רחב** מדי לחצייה בלי גשר.
broadcast	התחנה תשדר את המשחק **בשידור** חי בטלוויזיה הערב.
butcher	**הקצב** חתך את הבשר לפרוסות דקות לתבשיל.
candidate	**המועמד** לתפקיד ענה על כל שאלה בביטחון.
capable	היא **מסוגלת** לפתור בעיות מתמטיות קשות במהירות.
capital	**עיר הבירה** של צרפת היא פריז, עיר יפהפייה.
categorize	הספרנית **תקטלג** את הספרים החדשים לפי נושא.
ceremony	**טקס** הסיום התקיים באולם הגדול של בית הספר.
clash	הייתה **התנגשות** בין שני הצבעים בעיצוב הפוסטר.
clay	**החימר** היה מושלם ליצירת קערת קרמיקה יפה.
closure	החנות הודיעה על **סגירתה** אחרי שלושים שנות פעילות.
cloth	**הבד** היה רך ומושלם ליצירת שמיכה נעימה.
coal	**פחם** היה פעם הדלק העיקרי לחימום בתים.
cognition	הזיכרון הוא חלק חשוב **מהקוגניציה** האנושית.
collapse	הגג החל **להתמוטט** תחת השלג הכבד.
colonial	התקופה **הקולוניאלית** עיצבה את ההיסטוריה של אמריקה.
colony	**למושבת** הנמלים היו אלפי פועלות ומלכה אחת.
committee	**הוועדה** נפגשה אתמול כדי לדון בהצעת התקציב.
companion	הכלב שלה היה **בן לוויה** נאמן במשך חמש עשרה שנים.
compatible	שתי תוכנות המחשב האלה **תואמות** זו לזו.
compromise	היינו צריכים **להתפשר** ולהסכים על מחיר באמצע.
concern	**הדאגה** העיקרית שלה הייתה אם הילדים יהיו בטוחים.
conclusion	**המסקנה** של המחקר מראה שפעילות גופנית עוזרת.
concrete	המדרכה הייתה עשויה **בטון** ועמידה מאוד.
confess	הוא החליט **להודות** ששבר את האגרטל.
confession	**הווידוי** הדומע שלה על הכסף שנעלם הפתיע את כולם בפגישה.
construct	פועלים **יבנו** גשר חדש מעל הנהר.
contest	היא זכתה במקום הראשון **בתחרות** השירה בשבוע שעבר.
contrary	**בניגוד** לדעה הרווחת, חתולים דווקא נהנים ממים.
convenient	החנות ממוקמת במקום **נוח** ליד הבית שלי.
copper	הצינורות הישנים היו עשויים **מנחושת** חומה-אדמדמה שנפוצה בחיווט.
correlate	מחקרים מראים שחינוך והכנסה **מתואמים** בחוזקה.
correlation	יש **מתאם** בין פעילות גופנית לשינה טובה יותר.
corruption	**שחיתות** בתוך החברה הובילה לאובדן כמה לקוחות מרכזיים.
council	**מועצת** התלמידים החליטה לתכנן אירוע כיפי לבית הספר.
criticize	מורים **יבקרו** טיעונים חלשים בחיבורי תלמידים.
critique	**הביקורת** על הציור שלו הייתה חיובית ברובה.
crossroad	שני הרחובות העמוסים נפגשו **בצומת** במרכז העיר.
culinary	בתי ספר **לבישול** מלמדים תלמידים איך להפוך לשפים.
dawn	יצאנו לטיול עם **שחר** כדי להימנע מהחום.
daydream	היא **חלמה בהקיץ** על נסיעות למדינות רחוקות במהלך שיעור משעמם.
debt	החברה נאלצה לסלק את **חובה** תוך חמש שנים.
declare	המורה **תכריז** על הזוכה בתחרות המדע היום.
decorate	אנחנו **נקשט** את החדר בפרחים ובבלונים.
decrease	הטמפרטורות **ירדו** מחר וצפוי שלג.
dedicated	המורה **המסורה** בילתה שעות בהכנת שיעורים.
delicate	האגרטל **העדין** נעטף בזהירות בניילון בועות.
demographic	הנתונים **הדמוגרפיים** הראו בבירור אוכלוסייה מזדקנת ומצטמצמת.
department-store	**חנות הכלבו** מוכרת בגדים, מוצרי בית וכלי משק בית.
deposit	היא החליטה **להפקיד** את המשכורת שלה בבנק.
desert	**המדבר** חם מאוד במהלך היום.
determine	מדענים **יקבעו** אילו חיידקים גרמו לזיהום.
differ	התאומים נראים דומים, אבל דעותיהם **נבדלות** זו מזו במידה רבה.
discipline	ביולוגיה היא **תחום** מחקר מרתק שחוקר את כל היצורים החיים.
discomfort	נעילת נעליים בשני מספרים קטנים מדי גורמת **לאי-נוחות** ממשית.
disguise	הגנב לבש **תחפושת** כדי שאף אחד לא יזהה אותו.
disloyal	חבריו **הלא נאמנים** נטשו אותו כשהוא איבד את העבודה.
domestic	היא עזבה את העבודה כדי להתמקד באחריות **הביתית** בבית.
doorstep	חבילה הושארה על **מפתן הדלת** הבוקר.
dozen	היא קנתה **תריסר** ביצים למתכון העוגה.
draft	גברים צעירים ניצבו מול **הגיוס** הצבאי בשנות המלחמה.
dull	הוא נראה **סתום** ואיטי לענות אפילו על שאלות פשוטות.
duplicate	אנא **שכפל** את הדוח הזה ושלח עותקים לכולם.
e.g.	פירות רבים, **לדוגמה** תפוחים ותפוזים, בריאים מאוד.
eccentric	הפרופסור **המוזר** החזיק ארבעים חתולים ולא לבש אף פעם גרביים תואמות.
educate	בתי ספר **מחנכים** ילדים לקריאה, כתיבה וחשבון.
elsewhere	אם המסעדה הזאת מלאה, בואו נאכל **במקום אחר** הערב.
embryo	**עובר** מתפתח בתוך גופה של האם במשך תשעה חודשים.
encounter	**נתקלתי** בחבר ותיק בסופרמרקט אתמול.
endanger	נהיגה פזיזה **מסכנת** את חייהם של כל הנוסעים בכביש.
endangered	דובי הקוטב נמצאים **בסכנת הכחדה** כי שינוי האקלים ממיס את הקרח שלהם.
engage	המנחה ניסה **להעסיק** את הקהל בשאלות.
engagement	**המחויבות** העמוקה שלה לפרויקט הצדקה נמשכה שנים רבות.
enjoyable	הסרט היה **מהנה** וצחקנו לאורכו כולו.
enormous	הפיל היה חיה **עצומה** ששקלה כמה טונות.
ensure	דלתות נעולות **מבטיחות** שאף אחד לא ייכנס בלי אישור.
enthusiastic	היא הייתה כל כך **נלהבת** מהפרויקט החדש שהגיעה מוקדם ונשארה עד מאוחר.
entirely	הסערה הרסה את הבית **לחלוטין** ולא השאירה כמעט כלום.
entitled	אזרחים ותיקים **זכאים** להנחות בחנויות רבות.
envelope	היא הכניסה את המכתב **למעטפה** לבנה בזהירות.
equality	החוק מבטיח **שוויון** בכך שהוא נותן לכולם הזדמנויות וזכויות זהות.
equip	הצבא **צייד** את החיילים בנשק ובציוד מגן.
eraser	היא השתמשה **במחק** כדי להסיר את סימוני העיפרון.
establish	החברה **נוסדה** לפני חמישים שנה בידי שני אחים.
every now and then	**לפעמים** היא מבקרת את סבתה בעיר.
evolutionary	שינויים **התפתחותיים** בבעלי חיים מתרחשים במשך אלפי שנים.
exclusively	החנות מוכרת **באופן בלעדי** מוצרים אורגניים ולא כלום מלבד זה.
